
                        
                      	Year	
                        
                      	
                        
                      	
                        
                      
Alameda County, CA (06001)	1968	9,551	1,058,631	902.2
	1969	9,519	1,066,077	892.9
	1970	9,190	1,072,924	856.5
	1971	9,298	1,084,676	857.2
	1972	9,408	1,098,508	856.4
	1973	9,440	1,088,018	867.6
	1974	9,167	1,091,809	839.6
	1975	9,015	1,090,903	826.4
	1976	8,770	1,098,956	798.0
	1977	8,657	1,101,415	786.0
	1978	8,925	1,105,134	807.6
	Total	100,940	11,957,051	844.2
Alpine County, CA (06003)	1968	7	392	1,785.7 (Unreliable)
	1969	8	449	1,781.7 (Unreliable)
	1970	7	505	1,386.1 (Unreliable)
	1971	2	578	346.0 (Unreliable)
	1972	8	702	1,139.6 (Unreliable)
	1973	6	685	875.9 (Unreliable)
	1974	2	743	269.2 (Unreliable)
	1975	4	788	507.6 (Unreliable)
	1976	3	836	358.9 (Unreliable)
	1977	6	913	657.2 (Unreliable)
	1978	9	994	905.4 (Unreliable)
	Total	62	7,585	817.4
Amador County, CA (06005)	1968	143	10,970	1,303.6
	1969	162	11,434	1,416.8
	1970	156	11,846	1,316.9
	1971	119	12,541	948.9
	1972	120	12,725	943.0
	1973	141	13,506	1,044.0
	1974	149	14,573	1,022.4
	1975	144	15,056	956.4
	1976	168	15,240	1,102.4
	1977	165	16,260	1,014.8
	1978	181	17,266	1,048.3
	Total	1,648	151,417	1,088.4
Butte County, CA (06007)	1968	1,154	97,262	1,186.5
	1969	1,223	99,950	1,223.6
	1970	1,156	102,085	1,132.4
	1971	1,216	105,968	1,147.5
	1972	1,252	112,674	1,111.2
	1973	1,234	113,189	1,090.2
	1974	1,243	117,246	1,060.2
	1975	1,241	121,687	1,019.8
	1976	1,276	125,458	1,017.1
	1977	1,285	129,678	990.9
	1978	1,336	131,927	1,012.7
	Total	13,616	1,257,124	1,083.1
Calaveras County, CA (06009)	1968	144	13,150	1,095.1
	1969	156	13,357	1,167.9
	1970	162	13,599	1,191.3
	1971	173	13,899	1,244.7
	1972	152	14,222	1,068.8
	1973	185	14,776	1,252.0
	1974	176	15,196	1,158.2
	1975	170	15,190	1,119.2
	1976	164	15,707	1,044.1
	1977	159	16,742	949.7
	1978	180	18,314	982.9
	Total	1,821	164,152	1,109.3
Colusa County, CA (06011)	1968	148	12,580	1,176.5
	1969	136	12,532	1,085.2
	1970	142	12,431	1,142.3
	1971	144	12,359	1,165.1
	1972	140	12,182	1,149.2
	1973	145	12,266	1,182.1
	1974	119	12,425	957.7
	1975	123	12,640	973.1
	1976	127	12,865	987.2
	1977	122	12,792	953.7
	1978	140	12,754	1,097.7
	Total	1,486	137,826	1,078.2
Contra Costa County, CA (06013)	1968	3,610	547,081	659.9
	1969	3,603	551,576	653.2
	1970	3,826	555,588	688.6
	1971	3,830	562,342	681.1
	1972	3,970	566,579	700.7
	1973	4,004	572,562	699.3
	1974	3,969	580,794	683.4
	1975	4,129	588,669	701.4
	1976	4,109	601,087	683.6
	1977	4,237	615,222	688.7
	1978	4,258	626,496	679.7
	Total	43,545	6,367,996	683.8
Del Norte County, CA (06015)	1968	112	14,138	792.2
	1969	131	14,421	908.4
	1970	153	14,650	1,044.4
	1971	172	15,031	1,144.3
	1972	172	15,011	1,145.8
	1973	154	15,443	997.2
	1974	158	15,602	1,012.7
	1975	178	16,060	1,108.3
	1976	164	16,328	1,004.4
	1977	170	16,909	1,005.4
	1978	159	17,779	894.3
	Total	1,723	171,372	1,005.4
El Dorado County, CA (06017)	1968	332	41,082	808.1
	1969	388	42,604	910.7
	1970	406	43,841	926.1
	1971	397	46,064	861.8
	1972	384	48,447	792.6
	1973	427	52,630	811.3
	1974	448	55,572	806.2
	1975	441	58,478	754.1
	1976	431	62,573	688.8
	1977	492	67,101	733.2
	1978	508	73,820	688.2
	Total	4,654	592,212	785.9
Fresno County, CA (06019)	1968	3,451	400,207	862.3
