
                        
                      	Year	
                        
                      	
                        
                      	
                        
                      
Adams County, ND (38001)	1968	41	4,014	1,021.4
	1969	45	3,890	1,156.8
	1970	39	3,820	1,020.9
	1971	39	3,733	1,044.7
	1972	42	3,692	1,137.6
	1973	31	3,746	827.5
	1974	29	3,740	775.4
	1975	44	3,715	1,184.4
	1976	38	3,736	1,017.1
	1977	46	3,730	1,233.2
	1978	47	3,625	1,296.6
	Total	441	41,441	1,064.2
Barnes County, ND (38003)	1968	147	14,448	1,017.4
	1969	156	14,563	1,071.2
	1970	169	14,724	1,147.8
	1971	171	14,875	1,149.6
	1972	158	14,837	1,064.9
	1973	176	14,365	1,225.2
	1974	165	14,134	1,167.4
	1975	172	13,881	1,239.1
	1976	152	14,089	1,078.9
	1977	137	14,178	966.3
	1978	152	14,239	1,067.5
	Total	1,755	158,333	1,108.4
Benson County, ND (38005)	1968	78	8,336	935.7
	1969	103	8,254	1,247.9
	1970	90	8,239	1,092.4
	1971	99	8,249	1,200.1
	1972	120	8,486	1,414.1
	1973	97	8,217	1,180.5
	1974	104	8,266	1,258.2
	1975	94	8,404	1,118.5
	1976	96	8,461	1,134.6
	1977	77	8,452	911.0
	1978	94	8,415	1,117.1
	Total	1,052	91,779	1,146.2
Billings County, ND (38007)	1968	6	1,291	464.8 (Unreliable)
	1969	9	1,236	728.2 (Unreliable)
	1970	8	1,209	661.7 (Unreliable)
	1971	11	1,148	958.2 (Unreliable)
	1972	16	1,233	1,297.6 (Unreliable)
	1973	8	1,174	681.4 (Unreliable)
	1974	2	1,174	170.4 (Unreliable)
	1975	5	1,173	426.3 (Unreliable)
	1976	4	1,165	343.3 (Unreliable)
	1977	9	1,155	779.2 (Unreliable)
	1978	5	1,114	448.8 (Unreliable)
	Total	83	13,072	634.9
Bottineau County, ND (38009)	1968	106	9,878	1,073.1
	1969	100	9,643	1,037.0
	1970	94	9,506	988.8
	1971	100	9,289	1,076.5
	1972	106	9,381	1,129.9
	1973	105	9,348	1,123.2
	1974	117	9,363	1,249.6
	1975	107	9,572	1,117.8
	1976	114	9,490	1,201.3
	1977	103	9,565	1,076.8
	1978	104	9,448	1,100.8
	Total	1,156	104,483	1,106.4
Bowman County, ND (38011)	1968	40	3,830	1,044.4
	1969	43	3,854	1,115.7
	1970	48	3,907	1,228.6
	1971	53	3,932	1,347.9
	1972	56	4,014	1,395.1
	1973	54	3,928	1,374.7
	1974	46	3,942	1,166.9
	1975	33	4,107	803.5
	1976	44	4,180	1,052.6
	1977	35	4,258	822.0
	1978	43	4,403	976.6
	Total	495	44,355	1,116.0
Burke County, ND (38013)	1968	47	4,900	959.2
	1969	59	4,806	1,227.6
	1970	52	4,723	1,101.0
	1971	64	4,621	1,385.0
	1972	52	4,560	1,140.4
	1973	53	4,402	1,204.0
	1974	46	4,237	1,085.7
	1975	45	4,131	1,089.3
	1976	53	4,152	1,276.5
	1977	38	4,112	924.1
	1978	46	4,015	1,145.7
	Total	555	48,659	1,140.6
Burleigh County, ND (38015)	1968	276	40,201	686.6
	1969	295	40,436	729.5
	1970	253	40,744	621.0
	1971	256	41,220	621.1
	1972	244	42,188	578.4
	1973	288	44,552	646.4
	1974	299	45,960	650.6
	1975	298	47,503	627.3
	1976	282	48,758	578.4
	1977	295	50,517	584.0
	1978	265	51,382	515.7
	Total	3,051	493,461	618.3
Cass County, ND (38017)	1968	575	71,146	808.2
	1969	567	72,515	781.9
	1970	536	73,784	726.4
	1971	586	75,880	772.3
	1972	638	78,080	817.1
	1973	610	78,892	773.2
	1974	579	80,169	722.2
	1975	590	81,667	722.4
	1976	585	83,713	698.8
	1977	534	85,370	625.5
	1978	563	87,266	645.2
	Total	6,363	868,482	732.7
Cavalier County, ND (38019)	1968	91	7,260	1,253.4
	1969	105	7,759	1,353.3
	1970	111	8,212	1,351.7
	1971	83	9,155	906.6
	1972	108	10,028	1,077.0
	1973	87	10,725	811.2
	1974	84	11,552	727.1
	1975	105	11,287	930.3
	1976	86	11,018	780.5
	1977	66	9,201	717.3
	1978	84	8,629	973.5
	Total	1,010	104,826	963.5
Dickey County, ND (38021)	1968	83	7,118	1,166.1
	1969	79	7,052	1,120.2
	1970	93	6,977	1,333.0
	1971	61	6,917	881.9
	1972	84	6,747	1,245.0
	1973	78	6,860	1,137.0
	1974	89	6,827	1,303.6
	1975	80	7,083	1,129.5
	1976	82	7,171	1,143.5
	1977	89	7,251	1,227.4
	1978	95	7,241	1,312.0
	Total	913	77,244	1,182.0
Divide County, ND (38023)	1968	54	4,626	1,167.3
	1969	58	4,593	1,262.8
	1970	71	4,570	1,553.6
	1971	45	4,515	996.7
	1972	46	4,143	1,110.3
	1973	47	4,227	1,111.9
	1974	60	4,043	1,484.0
	1975	48	4,024	1,192.8
	1976	56	4,006	1,397.9
	1977	36	3,895	924.3
	1978	48	3,914	1,226.4
	Total	569	46,556	1,222.2
Dunn County, ND (38025)	1968	43	4,997	860.5
	1969	48	4,906	978.4
	1970	41	4,881	840.0
	1971	47	4,835	972.1
	1972	34	4,666	728.7
	1973	41	4,549	901.3
	1974	45	4,529	993.6
	1975	31	4,527	684.8
	1976	44	4,485	981.0
	1977	38	4,512	842.2
	1978	34	4,485	758.1
	Total	446	51,372	868.2
Eddy County, ND (38027)	1968	38	4,138	918.3
	1969	38	4,109	924.8
	1970	55	4,095	1,343.1
	1971	45	4,067	1,106.5
	1972	36	3,886	926.4
	1973	53	3,980	1,331.7
	1974	40	3,870	1,033.6
	1975	49	3,915	1,251.6
	1976	49	3,861	1,269.1
	1977	57	3,814	1,494.5
	1978	51	3,767	1,353.9
	Total	511	43,502	1,174.7
Emmons County, ND (38029)	1968	71	7,303	972.2
	1969	57	7,213	790.2
	1970	57	7,190	792.8
	1971	61	7,158	852.2
	1972	66	6,913	954.7
	1973	52	6,815	763.0
	1974	51	6,630	769.2
	1975	51	6,676	763.9
	1976	57	6,521	874.1
	1977	50	6,419	778.9
	1978	52	6,319	822.9
	Total	625	75,157	831.6
Foster County, ND (38031)	1968	45	4,794	938.7
	1969	45	4,800	937.5
	1970	41	4,826	849.6
	1971	53	4,894	1,083.0
	1972	46	4,875	943.6
	1973	47	4,749	989.7
	1974	51	4,648	1,097.2
	1975	45	4,728	951.8
	1976	48	4,748	1,011.0
	1977	47	4,719	996.0
	1978	62	4,733	1,310.0
	Total	530	52,514	1,009.3
Golden Valley County, ND (38033)	1968	34	2,542	1,337.5
	1969	31	2,573	1,204.8
	1970	23	2,608	881.9
	1971	34	2,654	1,281.1
	1972	36	2,697	1,334.8
	1973	32	2,625	1,219.0
	1974	23	2,621	877.5
	1975	26	2,580	1,007.8
	1976	22	2,601	845.8
	1977	23	2,584	890.1
	1978	19	2,531	750.7 (Unreliable)
	Total	303	28,616	1,058.8
Grand Forks County, ND (38035)	1968	415	58,706	706.9
	1969	438	60,148	728.2
	1970	418	61,383	681.0
	1971	400	63,594	629.0
	1972	396	63,857	620.1
	1973	382	64,986	587.8
	1974	442	65,330	676.6
	1975	365	63,675	573.2
	1976	378	65,431	577.7
	1977	376	66,608	564.5
	1978	382	66,284	576.3
	Total	4,392	700,002	627.4
Grant County, ND (38037)	1968	48	4,950	969.7
	1969	43	4,988	862.1
	1970	49	4,992	981.6
	1971	51	5,044	1,011.1
	1972	34	4,903	693.5
	1973	44	4,896	898.7
	1974	53	4,760	1,113.4
	1975	36	4,724	762.1
	1976	49	4,716	1,039.0
	1977	39	4,563	854.7
	1978	52	4,508	1,153.5
	Total	498	53,044	938.8
Griggs County, ND (38039)	1968	49	4,312	1,136.4
	1969	47	4,244	1,107.4
	1970	62	4,164	1,489.0
	1971	64	4,106	1,558.7
	1972	42	4,174	1,006.2
	1973	53	4,107	1,290.5
	1974	60	4,081	1,470.2
	1975	52	4,063	1,279.8
	1976	51	4,083	1,249.1
	1977	40	4,050	987.7
	1978	38	3,982	954.3
	Total	558	45,366	1,230.0
