
                        
                      	Year	
                        
                      	
                        
                      	
                        
                      
Adams County, CO (08001) †	1999	2,011	354,146	567.8
	2000	2,048	363,857	562.9
	2001	2,151	376,115	571.9
	2002	2,345	387,339	605.4
	2003	2,204	377,464	583.9
	2004	2,122	384,809	551.4
	2005	2,245	395,146	568.1
	2006	2,191	406,575	538.9
	2007	2,264	415,746	544.6
	2008	2,418	424,913	569.1
	2009	2,347	435,700	538.7
	2010	2,334	441,603	528.5
	2011	2,558	451,709	566.3
	2012	2,724	460,057	592.1
	Total	31,962	5,675,179	563.2
Alamosa County, CO (08003)	1999	107	14,881	719.0
	2000	104	14,966	694.9
	2001	120	14,956	802.4
	2002	124	15,114	820.4
	2003	128	15,067	849.5
	2004	86	15,217	565.2
	2005	114	15,236	748.2
	2006	102	15,196	671.2
	2007	113	15,180	744.4
	2008	106	15,300	692.8
	2009	106	15,289	693.3
	2010	133	15,445	861.1
	2011	115	16,101	714.2
	2012	134	16,123	831.1
	Total	1,592	214,071	743.7
Arapahoe County, CO (08005)	1999	2,581	482,262	535.2
	2000	2,693	487,967	551.9
	2001	2,895	502,393	576.2
	2002	2,923	508,936	574.3
	2003	2,904	513,690	565.3
	2004	2,901	518,971	559.0
	2005	2,980	524,466	568.2
	2006	3,058	531,619	575.2
	2007	3,083	542,039	568.8
	2008	3,190	552,461	577.4
	2009	3,289	563,161	584.0
	2010	3,235	572,003	565.6
	2011	3,405	585,827	581.2
	2012	3,384	595,850	567.9
	Total	42,521	7,481,645	568.3
Archuleta County, CO (08007)	1999	58	9,510	609.9
	2000	56	9,898	565.8
	2001	55	10,454	526.1
	2002	64	10,885	588.0
	2003	55	11,089	496.0
	2004	58	11,266	514.8
	2005	69	11,496	600.2
	2006	69	11,937	578.0
	2007	82	12,262	668.7
	2008	74	12,250	604.1
	2009	87	12,169	714.9
	2010	69	12,084	571.0
	2011	80	12,015	665.8
	2012	75	12,103	619.7
	Total	951	159,418	596.5
Baca County, CO (08009)	1999	74	4,562	1,622.1
	2000	62	4,517	1,372.6
	2001	68	4,471	1,520.9
	2002	59	4,336	1,360.7
	2003	66	4,117	1,603.1
	2004	50	4,064	1,230.3
	2005	66	3,997	1,651.2
	2006	55	3,933	1,398.4
	2007	72	3,866	1,862.4
	2008	67	3,806	1,760.4
	2009	59	3,767	1,566.2
	2010	63	3,788	1,663.1
	2011	78	3,809	2,047.8
	2012	61	3,761	1,621.9
	Total	900	56,794	1,584.7
Bent County, CO (08011)	1999	63	6,049	1,041.5
	2000	64	5,998	1,067.0
	2001	78	5,841	1,335.4
	2002	67	5,973	1,121.7
	2003	64	6,166	1,038.0
	2004	54	6,180	873.8
	2005	59	6,118	964.4
	2006	73	6,012	1,214.2
	2007	61	5,715	1,067.4
	2008	72	5,962	1,207.6
	2009	53	6,425	824.9
	2010	65	6,499	1,000.2
	2011	63	6,305	999.2
	2012	54	5,780	934.3
	Total	890	85,023	1,046.8
Boulder County, CO (08013) †	1999	1,399	285,901	489.3
	2000	1,420	291,288	487.5
	2001	1,427	300,727	474.5
	2002	1,433	303,035	472.9
	2003	1,474	278,768	528.8
	2004	1,379	279,728	493.0
	2005	1,444	280,241	515.3
	2006	1,461	284,243	514.0
	2007	1,519	287,428	528.5
	2008	1,551	290,859	533.2
	2009	1,525	293,190	520.1
	2010	1,541	294,567	523.1
	2011	1,534	300,506	510.5
	2012	1,602	305,297	524.7
	Total	20,709	4,075,778	508.1
Broomfield County, CO (08014)�*	2003	221	43,805	504.5
	2004	204	44,867	454.7
	2005	208	46,313	449.1
	2006	249	48,729	511.0
	2007	227	51,526	440.6
	2008	239	53,181	449.4
	2009	269	54,789	491.0
	2010	297	55,889	531.4
	2011	297	57,193	519.3
	2012	344	58,311	589.9
	Total	2,555	514,603	496.5
Chaffee County, CO (08015)	1999	133	16,026	829.9
	2000	146	16,242	898.9
	2001	146	16,488	885.5
	2002	168	16,844	997.4
	2003	135	16,921	797.8
	2004	134	17,047	786.1
	2005	147	17,105	859.4
	2006	165	17,087	965.6
	2007	162	17,377	932.3
	2008	156	17,573	887.7
	2009	135	17,852	756.2
	2010	177	17,809	993.9
	2011	150	18,022	832.3
	2012	177	18,127	976.4
	Total	2,131	240,520	886.0
Cheyenne County, CO (08017)	1999	22	2,255	975.6
	2000	12	2,231	537.9 (Unreliable)
	2001	17	2,179	780.2 (Unreliable)
	2002	31	2,119	1,463.0
	2003	33	2,021	1,632.9
	2004	13	1,981	656.2 (Unreliable)
	2005	34	1,939	1,753.5
	2006	16	1,912	836.8 (Unreliable)
	2007	18	1,863	966.2 (Unreliable)
	2008	22	1,881	1,169.6
	2009	29	1,843	1,573.5
	2010	18	1,836	980.4 (Unreliable)
	2011	33	1,870	1,764.7
	2012	14	1,881	744.3 (Unreliable)
	Total	312	27,811	1,121.9
Clear Creek County, CO (08019)	1999	35	9,293	376.6
	2000	36	9,322	386.2
	2001	39	9,383	415.6
	2002	48	9,514	504.5
	2003	54	9,402	574.3
	2004	50	9,148	546.6
	2005	47	9,150	513.7
	2006	47	9,042	519.8
	2007	46	9,152	502.6
	2008	48	9,138	525.3
	2009	47	8,994	522.6
	2010	66	9,088	726.2
	2011	44	9,050	486.2
	2012	50	9,060	551.9
	Total	657	128,736	510.3
Conejos County, CO (08021)	1999	70	8,336	839.7
	2000	90	8,400	1,071.4
	2001	72	8,350	862.3
	2002	74	8,358	885.4
	2003	73	8,310	878.5
	2004	67	8,353	802.1
	2005	67	8,337	803.6
	2006	47	8,256	569.3
	2007	75	8,217	912.7
	2008	75	8,200	914.6
	2009	79	8,140	970.5
	2010	86	8,256	1,041.7
	2011	81	8,308	975.0
	2012	96	8,275	1,160.1
	Total	1,052	116,096	906.1
Costilla County, CO (08023)	1999	34	3,601	944.2
	2000	42	3,663	1,146.6
	2001	34	3,619	939.5
	2002	39	3,639	1,071.7
	2003	47	3,645	1,289.4
	2004	41	3,656	1,121.4
	2005	39	3,562	1,094.9
	2006	37	3,571	1,036.1
	2007	30	3,567	841.0
	2008	31	3,532	877.7
	2009	34	3,481	976.7
	2010	25	3,524	709.4
	2011	38	3,641	1,043.7
	2012	42	3,593	1,168.9
	Total	513	50,294	1,020.0
Crowley County, CO (08025)	1999	36	5,336	674.7
	2000	34	5,518	616.2
	2001	50	5,614	890.6
	2002	47	5,666	829.5
	2003	52	5,464	951.7
	2004	54	5,720	944.1
	2005	45	5,677	792.7
	2006	47	5,886	798.5
	2007	40	6,015	665.0
	2008	45	5,947	756.7
	2009	39	5,797	672.8
	2010	31	5,823	532.4
	2011	47	5,803	809.9
	2012	33	5,376	613.8
	Total	600	79,642	753.4
Custer County, CO (08027)	1999	22	3,455	636.8
	2000	15	3,503	428.2 (Unreliable)
	2001	24	3,664	655.0
	2002	23	3,714	619.3
	2003	24	3,865	621.0
	2004	25	3,911	639.2
	2005	33	3,989	827.3
	2006	33	3,994	826.2
	2007	26	4,112	632.3
	2008	30	4,107	730.5
	2009	40	4,190	954.7
	2010	33	4,255	775.6
	2011	28	4,225	662.7
	2012	35	4,245	824.5
	Total	391	55,229	708.0
Delta County, CO (08029)	1999	333	27,586	1,207.1
	2000	317	27,834	1,138.9
	2001	334	28,069	1,189.9
	2002	316	28,677	1,101.9
	2003	340	28,929	1,175.3
	2004	282	29,305	962.3
	2005	332	29,389	1,129.7
	2006	327	29,789	1,097.7
	2007	339	30,121	1,125.5
	2008	366	30,712	1,191.7
	2009	346	31,156	1,110.5
	2010	334	30,952	1,079.1
	2011	347	30,366	1,142.7
	2012	314	30,422	1,032.1
	Total	4,627	413,307	1,119.5
Denver County, CO (08031)	1999	4,678	548,848	852.3
	2000	4,567	554,636	823.4
	2001	4,483	561,976	797.7
	2002	4,610	556,790	828.0
	2003	4,437	552,588	802.9
	2004	4,365	550,756	792.5
	2005	4,388	551,691	795.4
	2006	4,181	556,895	750.8
	2007	4,238	564,395	750.9
	2008	4,346	575,721	754.9
	2009	4,324	589,011	734.1
	2010	4,341	600,158	723.3
	2011	4,283	620,018	690.8
	2012	4,366	634,542	688.1
	Total	61,607	8,018,025	768.4
Dolores County, CO (08033)	1999	22	1,824	1,206.1
	2000	19	1,844	1,030.4 (Unreliable)
	2001	23	1,849	1,243.9
	2002	20	1,870	1,069.5
	2003	17	1,842	922.9 (Unreliable)
	2004	19	1,850	1,027.0 (Unreliable)
	2005	11	1,869	588.6 (Unreliable)
	2006	22	1,973	1,115.1
	2007	20	1,980	1,010.1
	2008	17	2,061	824.8 (Unreliable)
	2009	18	2,057	875.1 (Unreliable)
	2010	16	2,064	775.2 (Unreliable)
	2011	14	2,028	690.3 (Unreliable)
	2012	26	1,995	1,303.3
	Total	264	27,106	974.0
Douglas County, CO (08035)	1999	406	162,866	249.3
	2000	448	175,766	254.9
	2001	497	196,783	252.6
	2002	519	208,911	248.4
	2003	560	220,352	254.1
	2004	579	232,508	249.0
	2005	652	243,112	268.2
	2006	712	256,136	278.0
	2007	710	267,177	265.7
	2008	810	275,500	294.0
	2009	851	281,386	302.4
	2010	878	285,465	307.6
	2011	1,009	292,393	345.1
	2012	1,013	298,417	339.5
	Total	9,644	3,396,772	283.9
Eagle County, CO (08037)	1999	60	40,443	148.4
	2000	67	41,659	160.8
	2001	83	43,238	192.0
	2002	79	44,227	178.6
