
                        
                      	Year	
                        
                      	
                        
                      	
                        
                      
Adams County, WA (53001)	1999	119	16,239	732.8
	2000	97	16,428	590.5
	2001	120	16,259	738.1
	2002	118	16,445	717.5
	2003	112	16,612	674.2
	2004	109	16,664	654.1
	2005	112	16,918	662.0
	2006	95	16,997	558.9
	2007	111	17,413	637.5
	2008	122	17,782	686.1
	2009	124	18,405	673.7
	2010	112	18,728	598.0
	2011	106	18,839	562.7
	2012	113	18,934	596.8
	Total	1,570	242,663	647.0
Asotin County, WA (53003)	1999	249	20,560	1,211.1
	2000	198	20,551	963.5
	2001	196	20,447	958.6
	2002	216	20,490	1,054.2
	2003	196	20,487	956.7
	2004	214	20,783	1,029.7
	2005	203	20,908	970.9
	2006	206	21,133	974.8
	2007	214	21,188	1,010.0
	2008	233	21,393	1,089.1
	2009	238	21,415	1,111.4
	2010	191	21,623	883.3
	2011	237	21,912	1,081.6
	2012	265	21,877	1,211.3
	Total	3,056	294,767	1,036.8
Benton County, WA (53005)	1999	857	140,629	609.4
	2000	944	142,475	662.6
	2001	989	145,909	677.8
	2002	1,028	150,323	683.9
	2003	1,041	153,596	677.8
	2004	996	155,689	639.7
	2005	1,033	157,726	654.9
	2006	1,089	159,564	682.5
	2007	1,165	161,669	720.6
	2008	1,182	166,573	709.6
	2009	1,190	171,122	695.4
	2010	1,267	175,177	723.3
	2011	1,248	180,510	691.4
	2012	1,243	182,383	681.5
	Total	15,272	2,243,345	680.8
Chelan County, WA (53007)	1999	550	65,764	836.3
	2000	562	66,616	843.6
	2001	556	66,574	835.2
	2002	592	66,742	887.0
	2003	598	67,173	890.2
	2004	538	67,882	792.6
	2005	609	68,747	885.9
	2006	560	69,536	805.3
	2007	599	70,214	853.1
	2008	658	70,813	929.2
	2009	623	71,679	869.2
	2010	589	72,453	812.9
	2011	673	73,246	918.8
	2012	646	73,613	877.6
	Total	8,353	971,052	860.2
Clallam County, WA (53009)	1999	797	64,252	1,240.4
	2000	753	64,525	1,167.0
	2001	769	64,756	1,187.5
	2002	836	65,777	1,271.0
	2003	813	66,301	1,226.2
	2004	828	67,411	1,228.3
	2005	828	68,720	1,204.9
	2006	869	69,642	1,247.8
	2007	945	70,186	1,346.4
	2008	915	70,769	1,292.9
	2009	922	71,077	1,297.2
	2010	881	71,404	1,233.8
	2011	954	71,844	1,327.9
	2012	903	71,887	1,256.1
	Total	12,013	958,551	1,253.2
Clark County, WA (53011)	1999	2,243	339,541	660.6
	2000	2,344	345,238	679.0
	2001	2,317	357,211	648.6
	2002	2,496	366,405	681.2
	2003	2,501	374,098	668.5
	2004	2,623	384,931	681.4
	2005	2,729	394,277	692.2
	2006	2,669	401,698	664.4
	2007	2,667	408,820	652.4
	2008	2,765	415,282	665.8
	2009	2,851	421,236	676.8
	2010	2,860	425,363	672.4
	2011	3,020	432,895	697.6
	2012	3,013	437,871	688.1
	Total	37,098	5,504,866	673.9
Columbia County, WA (53013)	1999	67	4,061	1,649.8
	2000	49	4,064	1,205.7
	2001	50	4,034	1,239.5
	2002	45	3,995	1,126.4
	2003	51	4,003	1,274.0
	2004	49	4,027	1,216.8
	2005	38	3,974	956.2
	2006	58	3,895	1,489.1
	2007	51	3,897	1,308.7
	2008	38	3,903	973.6
	2009	41	3,977	1,030.9
	2010	61	4,078	1,495.8
	2011	57	4,017	1,419.0
	2012	39	3,998	975.5
	Total	694	55,923	1,241.0
Cowlitz County, WA (53015)	1999	902	92,820	971.8
	2000	953	92,948	1,025.3
	2001	871	93,608	930.5
	2002	983	94,325	1,042.1
	2003	937	94,516	991.4
	2004	956	95,541	1,000.6
	2005	1,041	96,536	1,078.4
	2006	1,018	99,162	1,026.6
	2007	1,009	100,744	1,001.5
	2008	1,005	101,688	988.3
	2009	985	102,126	964.5
	2010	982	102,410	958.9
	2011	1,012	102,339	988.9
	2012	1,040	101,827	1,021.3
	Total	13,694	1,370,590	999.1
Douglas County, WA (53017)	1999	237	32,572	727.6
	2000	252	32,603	772.9
	2001	208	32,787	634.4
	2002	259	33,044	783.8
	2003	273	33,481	815.4
	2004	269	34,086	789.2
	2005	257	34,622	742.3
