
                        
                      	Year	
                        
                      	
                        
                      	
                        
                      
Churchill County, NV (32001)	1999	195	23,859	817.3
	2000	228	23,982	950.7
	2001	197	24,342	809.3
	2002	210	24,155	869.4
	2003	222	24,026	924.0
	2004	229	24,226	945.3
	2005	231	24,593	939.3
	2006	270	24,842	1,086.9
	2007	235	24,961	941.5
	2008	261	25,049	1,042.0
	2009	251	25,067	1,001.3
	2010	248	24,877	996.9
	2011	274	24,594	1,114.1
	2012	273	24,341	1,121.6
	Total	3,324	342,914	969.3
Clark County, NV (32003)	1999	10,181	1,321,254	770.6
	2000	10,320	1,375,765	750.1
	2001	11,014	1,460,500	754.1
	2002	11,463	1,522,962	752.7
	2003	12,039	1,584,166	760.0
	2004	12,131	1,662,773	729.6
	2005	12,914	1,729,522	746.7
	2006	12,814	1,803,774	710.4
	2007	12,555	1,867,817	672.2
	2008	12,997	1,912,349	679.6
	2009	12,957	1,939,407	668.1
	2010	13,183	1,951,269	675.6
	2011	13,693	1,966,586	696.3
	2012	14,126	1,997,659	707.1
	Total	172,387	24,095,803	715.4
Douglas County, NV (32005)	1999	316	40,458	781.1
	2000	290	41,259	702.9
	2001	295	42,327	697.0
	2002	331	43,436	762.0
	2003	318	44,524	714.2
	2004	385	46,388	830.0
	2005	392	46,731	838.8
	2006	366	46,855	781.1
	2007	376	47,166	797.2
	2008	429	47,270	907.6
	2009	436	46,965	928.4
	2010	407	46,997	866.0
	2011	453	47,036	963.1
	2012	406	47,016	863.5
	Total	5,200	634,428	819.6
Elko County, NV (32007)	1999	196	45,134	434.3
	2000	213	45,291	470.3
	2001	215	45,063	477.1
	2002	256	44,173	579.5
	2003	287	43,693	656.9
	2004	235	43,830	536.2
	2005	246	44,760	549.6
	2006	273	46,108	592.1
	2007	278	47,423	586.2
	2008	286	47,634	600.4
	2009	288	48,445	594.5
	2010	241	48,818	493.7
	2011	299	49,375	605.6
	2012	286	50,954	561.3
	Total	3,599	650,701	553.1
Esmeralda County, NV (32009)	1999	14	979	1,430.0 (Unreliable)
	2001	11	966	1,138.7 (Unreliable)
	2002	11	926	1,187.9 (Unreliable)
	2003	15	885	1,694.9 (Unreliable)
	2006	14	883	1,585.5 (Unreliable)
	2007	10	829	1,206.3 (Unreliable)
	2008	16	820	1,951.2 (Unreliable)
	2009	10	806	1,240.7 (Unreliable)
	2010	16	783	2,043.4 (Unreliable)
	2011	12	750	1,600.0 (Unreliable)
	2012	16	763	2,097.0 (Unreliable)
	Total	167	12,126	1,377.2
Eureka County, NV (32011)	2000	13	1,651	787.4 (Unreliable)
	2001	13	1,641	792.2 (Unreliable)
	2003	11	1,505	730.9 (Unreliable)
	2004	21	1,470	1,428.6
	2005	14	1,467	954.3 (Unreliable)
	2007	11	1,683	653.6 (Unreliable)
	2008	22	1,778	1,237.3
	2009	12	1,926	623.1 (Unreliable)
	2010	21	1,987	1,056.9
	2012	13	2,003	649.0 (Unreliable)
	Total	181	24,008	753.9
Humboldt County, NV (32013)	1999	115	16,722	687.7
	2000	93	16,106	577.4
	2001	102	15,211	670.6
	2002	96	14,776	649.7
	2003	127	14,630	868.1
	2004	109	14,912	731.0
	2005	129	15,046	857.4
	2006	110	15,420	713.4
	2007	132	15,658	843.0
	2008	120	15,958	752.0
	2009	118	16,290	724.4
	2010	117	16,528	707.9
	2011	143	16,661	858.3
	2012	132	17,074	773.1
	Total	1,643	220,992	743.5
Lander County, NV (32015)	1999	30	6,073	494.0
	2000	39	5,794	673.1
	2001	44	5,450	807.3
	2002	32	5,180	617.8
	2003	45	5,017	897.0
	2004	39	5,086	766.8
	2005	54	5,117	1,055.3
	2006	39	5,307	734.9
	2007	43	5,439	790.6
	2008	37	5,521	670.2
	2009	37	5,660	653.7
	2010	40	5,775	692.6
	2011	33	5,832	565.8
	2012	36	5,907	609.4
	Total	548	77,158	710.2
Lincoln County, NV (32017)	1999	48	4,119	1,165.3
	2000	38	4,165	912.4
	2001	48	4,194	1,144.5
	2002	50	4,294	1,164.4
	2003	46	4,366	1,053.6
	2004	40	4,401	908.9
	2005	46	4,612	997.4
	2006	61	4,729	1,289.9
	2007	50	4,859	1,029.0
	2008	48	5,106	940.1
	2009	49	5,246	934.0
	2010	38	5,345	710.9
	2011	44	5,269	835.1
	2012	48	5,357	896.0
	Total	654	66,062	990.0
Lyon County, NV (32019)	1999	299	33,200	900.6
	2000	334	34,501	968.1
	2001	347	36,012	963.6
	2002	385	37,573	1,024.7
	2003	408	39,646	1,029.1
	2004	433	42,534	1,018.0
	2005	463	46,228	1,001.6
	2006	431	49,827	865.0
	2007	415	51,725	802.3
	2008	472	52,156	905.0
	2009	487	51,819	939.8
	2010	477	51,980	917.7
	2011	508	51,530	985.8
	2012	484	51,264	944.1
	Total	5,943	629,995	943.3
Mineral County, NV (32021)	1999	67	5,273	1,270.6
	2000	76	5,071	1,498.7
	2001	84	4,852	1,731.2
	2002	73	4,716	1,547.9
	2003	77	4,750	1,621.1
	2004	82	4,892	1,676.2
	2005	82	4,880	1,680.3
	2006	70	4,864	1,439.1
	2007	86	4,880	1,762.3
	2008	69	4,781	1,443.2
	2009	107	4,769	2,243.7
	2010	75	4,772	1,571.7
	2011	80	4,639	1,724.5
	2012	74	4,694	1,576.5
	Total	1,102	67,833	1,624.6
Nye County, NV (32023)	1999	353	31,475	1,121.5
	2000	377	32,485	1,160.5
	2001	430	33,684	1,276.6
	2002	441	34,433	1,280.7
	2003	476	35,525	1,339.9
	2004	552	37,287	1,480.4
	2005	580	40,027	1,449.0
	2006	548	42,530	1,288.5
	2007	592	44,279	1,337.0
	2008	600	44,367	1,352.4
	2009	582	44,446	1,309.5
	2010	648	43,946	1,474.5
	2011	654	43,316	1,509.8
	2012	654	42,914	1,524.0
	Total	7,487	550,714	1,359.5
Pershing County, NV (32027)	1999	38	6,653	571.2
	2000	37	6,693	552.8
	2001	35	6,597	530.5
	2002	51	6,636	768.5
	2003	51	6,519	782.3
	2004	49	6,533	750.0
	2005	43	6,580	653.5
	2006	36	6,653	541.1
	2007	41	6,715	610.6
	2008	65	6,665	975.2
	2009	49	6,731	728.0
	2010	56	6,753	829.3
	2011	53	6,642	798.0
	2012	44	6,767	650.2
	Total	648	93,137	695.7
Storey County, NV (32029)	1999	15	3,392	442.2 (Unreliable)
	2000	21	3,399	617.8
	2001	17	3,382	502.7 (Unreliable)
	2002	25	3,332	750.3
	2003	17	3,411	498.4 (Unreliable)
	2004	16	3,531	453.1 (Unreliable)
	2005	22	3,830	574.4
	2006	13	3,913	332.2 (Unreliable)
	2007	19	4,000	475.0 (Unreliable)
	2008	27	4,099	658.7
	2009	24	4,065	590.4
	2010	35	4,010	872.8
	2011	30	3,964	756.8
	2012	33	3,939	837.8
	Total	314	52,267	600.8
Washoe County, NV (32031)	1999	2,560	332,833	769.2
	2000	2,536	339,486	747.0
	2001	2,709	351,959	769.7
	2002	2,742	362,374	756.7
	2003	2,985	372,302	801.8
	2004	2,853	382,777	745.3
	2005	3,062	392,716	779.7
	2006	3,058	400,453	763.6
	2007	3,081	408,724	753.8
	2008	3,155	414,793	760.6
	2009	3,093	417,722	740.4
	2010	3,306	421,407	784.5
	2011	3,323	424,912	782.0
	2012	3,383	429,079	788.4
	Total	41,846	5,451,537	767.6
White Pine County, NV (32033)	1999	93	9,644	964.3
	2000	90	9,181	980.3
	2001	84	8,747	960.3
	2002	112	8,693	1,288.4
	2003	76	8,651	878.5
	2004	104	8,708	1,194.3
	2005	89	9,166	971.0
	2006	102	9,511	1,072.4
	2007	87	9,626	903.8
	2008	103	9,732	1,058.4
	2009	92	9,900	929.3
	2010	97	10,030	967.1
	2011	100	10,107	989.4
	2012	94	10,007	939.3
	Total	1,323	131,703	1,004.5
Carson City, NV (32510)	1999	555	51,953	1,068.3
	2000	549	52,457	1,046.6
	2001	640	53,472	1,196.9
	2002	640	54,503	1,174.2
	2003	658	55,234	1,191.3
	2004	644	55,995	1,150.1
	2005	654	55,982	1,168.2
	2006	661	55,410	1,192.9
	2007	676	55,288	1,222.7
	2008	628	55,552	1,130.5
	2009	632	55,401	1,140.8
	2010	618	55,274	1,118.1
	2011	636	54,746	1,161.7
	2012	683	54,616	1,250.5
	Total	8,874	765,883	1,158.7
Total		255,240	33,867,261	753.6
