
                        
                      	Year	
                        
                      	
                        
                      	
                        
                      
Beaver County, UT (49001)	1999	59	5,978	987.0
	2000	62	6,005	1,032.5
	2001	44	5,999	733.5
	2002	61	6,058	1,006.9
	2003	65	6,039	1,076.3
	2004	61	6,077	1,003.8
	2005	80	6,192	1,292.0
	2006	52	6,281	827.9
	2007	65	6,266	1,037.3
	2008	50	6,413	779.7
	2009	73	6,552	1,114.2
	2010	58	6,629	874.9
	2011	54	6,514	829.0
	2012	57	6,480	879.6
	Total	841	87,483	961.3
Box Elder County, UT (49003)	1999	267	42,378	630.0
	2000	279	42,745	652.7
	2001	297	43,362	684.9
	2002	303	44,038	688.0
	2003	295	44,548	662.2
	2004	297	44,666	664.9
	2005	298	45,090	660.9
	2006	280	45,948	609.4
	2007	316	47,193	669.6
	2008	284	48,437	586.3
	2009	300	49,372	607.6
	2010	352	49,975	704.4
	2011	322	50,249	640.8
	2012	359	50,232	714.7
	Total	4,249	648,233	655.5
Cache County, UT (49005)	1999	411	90,299	455.2
	2000	447	91,391	489.1
	2001	397	92,831	427.7
	2002	426	95,493	446.1
	2003	452	97,101	465.5
	2004	419	98,854	423.9
	2005	409	100,501	407.0
	2006	412	101,236	407.0
	2007	440	103,624	424.6
	2008	434	106,824	406.3
	2009	458	110,291	415.3
	2010	475	112,656	421.6
	2011	528	114,700	460.3
	2012	453	115,729	391.4
	Total	6,161	1,431,530	430.4
Carbon County, UT (49007)	1999	185	20,574	899.2
	2000	185	20,422	905.9
	2001	201	19,937	1,008.2
	2002	188	20,114	934.7
	2003	242	20,146	1,201.2
	2004	202	20,026	1,008.7
	2005	177	19,870	890.8
	2006	189	20,072	941.6
	2007	213	20,554	1,036.3
	2008	232	20,596	1,126.4
	2009	183	21,143	865.5
	2010	218	21,403	1,018.5
	2011	227	21,333	1,064.1
	2012	210	21,256	988.0
	Total	2,852	287,446	992.2
Daggett County, UT (49009)	2012	10	1,087	920.0 (Unreliable)
	Total	68	13,756	494.3
Davis County, UT (49011)	1999	1,028	235,912	435.8
	2000	1,094	238,994	457.8
	2001	1,102	244,687	450.4
	2002	1,213	249,676	485.8
	2003	1,209	255,582	473.0
	2004	1,211	262,189	461.9
	2005	1,278	269,208	474.7
	2006	1,295	278,800	464.5
	2007	1,376	288,236	477.4
	2008	1,381	295,801	466.9
	2009	1,357	301,965	449.4
	2010	1,351	306,479	440.8
	2011	1,493	311,812	478.8
	2012	1,534	315,781	485.8
	Total	17,922	3,855,122	464.9
Duchesne County, UT (49013)	1999	80	14,395	555.7
	2000	101	14,371	702.8
	2001	114	14,652	778.1
	2002	120	14,969	801.7
	2003	113	15,002	753.2
	2004	125	15,101	827.8
	2005	110	15,473	710.9
	2006	115	15,823	726.8
	2007	115	16,651	690.6
	2008	113	17,412	649.0
	2009	99	18,536	534.1
	2010	145	18,607	779.3
	2011	125	18,838	663.6
	2012	146	19,245	758.6
	Total	1,621	229,075	707.6
Emery County, UT (49015)	1999	79	10,916	723.7
	2000	60	10,860	552.5
	2001	75	10,614	706.6
	2002	79	10,548	749.0
	2003	81	10,545	768.1
	2004	72	10,460	688.3
	2005	83	10,471	792.7
	2006	74	10,445	708.5
	2007	91	10,566	861.3
	2008	102	10,740	949.7
	2009	78	10,896	715.9
	2010	87	10,976	792.6
	2011	88	10,948	803.8
	2012	85	10,911	779.0
	Total	1,134	149,896	756.5
Garfield County, UT (49017)	1999	42	4,649	903.4
	2000	50	4,735	1,056.0
	2001	43	4,705	913.9
	2002	45	4,650	967.7
	2003	41	4,605	890.3
	2004	33	4,552	725.0
	2005	38	4,582	829.3
	2006	36	4,670	770.9
	2007	40	4,850	824.7
	2008	41	5,010	818.4
	2009	31	5,068	611.7
	2010	40	5,172	773.4
	2011	51	5,176	985.3
	2012	52	5,102	1,019.2
	Total	583	67,526	863.4
Grand County, UT (49019)	1999	63	8,358	753.8
	2000	57	8,485	671.8
	2001	72	8,436	853.5
	2002	75	8,556	876.6
	2003	66	8,556	771.4
	2004	59	8,528	691.8
	2005	66	8,657	762.4
	2006	78	8,787	887.7
	2007	68	8,838	769.4
	2008	71	8,981	790.6
	2009	77	9,034	852.3
	2010	73	9,225	791.3
	2011	78	9,293	839.3
	2012	97	9,347	1,037.8
	Total	1,000	123,081	812.5
Iron County, UT (49021)	1999	170	32,883	517.0
	2000	147	33,779	435.2
	2001	164	34,771	471.7
	2002	207	35,728	579.4
	2003	200	36,202	552.5
	2004	196	37,223	526.6
	2005	216	39,555	546.1
	2006	261	42,000	621.4
	2007	270	43,645	618.6
	2008	271	44,547	608.3
	2009	249	45,693	544.9
	2010	247	46,163	535.1
	2011	285	46,665	610.7
	2012	274	46,773	585.8
	Total	3,157	565,627	558.1
Juab County, UT (49023)	1999	57	8,076	705.8
	2000	56	8,238	679.8
	2001	52	8,388	619.9
	2002	50	8,482	589.5
	2003	68	8,622	788.7
	2004	75	8,803	852.0
	2005	71	8,926	795.4
	2006	55	9,175	599.5
	2007	68	9,607	707.8
