
                        
                      	Year	
                        
                      	
                        
                      	
                        
                      
Adair County, MO (29001)	1999	235	24,961	941.5
	2000	219	24,977	876.8
	2001	238	24,967	953.3
	2002	250	25,072	997.1
	2003	201	24,958	805.4
	2004	209	24,988	836.4
	2005	246	24,849	990.0
	2006	207	25,007	827.8
	2007	216	24,983	864.6
	2008	193	25,399	759.9
	2009	190	25,577	742.9
	2010	200	25,607	781.0
	2011	210	25,548	822.0
	2012	227	25,561	888.1
	Total	3,041	352,454	862.8
Andrew County, MO (29003)	1999	156	16,308	956.6
	2000	173	16,492	1,049.0
	2001	167	16,580	1,007.2
	2002	172	16,501	1,042.4
	2003	156	16,608	939.3
	2004	179	16,580	1,079.6
	2005	172	16,511	1,041.7
	2006	190	16,861	1,126.9
	2007	157	16,834	932.6
	2008	156	16,924	921.8
	2009	165	17,036	968.5
	2010	143	17,291	827.0
	2011	160	17,299	924.9
	2012	163	17,439	934.7
	Total	2,309	235,264	981.5
Atchison County, MO (29005)	1999	97	6,548	1,481.4
	2000	93	6,430	1,446.3
	2001	92	6,344	1,450.2
	2002	103	6,189	1,664.2
	2003	76	6,193	1,227.2
	2004	86	6,153	1,397.7
	2005	78	6,053	1,288.6
	2006	65	5,908	1,100.2
	2007	86	5,909	1,455.4
	2008	88	5,798	1,517.8
	2009	85	5,781	1,470.3
	2010	95	5,685	1,671.1
	2011	92	5,597	1,643.7
	2012	85	5,536	1,535.4
	Total	1,221	84,124	1,451.4
Audrain County, MO (29007)	1999	343	25,810	1,328.9
	2000	274	25,853	1,059.8
	2001	279	25,784	1,082.1
	2002	309	25,800	1,197.7
	2003	343	25,728	1,333.2
	2004	276	25,555	1,080.0
	2005	315	25,725	1,224.5
	2006	291	25,869	1,124.9
	2007	294	25,658	1,145.8
	2008	312	25,774	1,210.5
	2009	300	25,628	1,170.6
	2010	301	25,529	1,179.1
	2011	269	25,573	1,051.9
	2012	282	25,597	1,101.7
	Total	4,188	359,883	1,163.7
Barry County, MO (29009)	1999	372	33,769	1,101.6
	2000	377	34,010	1,108.5
	2001	350	33,981	1,030.0
	2002	410	34,111	1,202.0
	2003	423	34,555	1,224.1
	2004	372	34,849	1,067.5
	2005	416	35,241	1,180.4
	2006	360	35,756	1,006.8
	2007	399	35,844	1,113.2
	2008	423	35,935	1,177.1
	2009	351	35,640	984.8
	2010	397	35,597	1,115.3
	2011	394	35,538	1,108.7
	2012	407	35,562	1,144.5
	Total	5,451	490,388	1,111.6
Barton County, MO (29011)	1999	130	12,494	1,040.5
	2000	130	12,541	1,036.6
	2001	137	12,684	1,080.1
	2002	137	12,780	1,072.0
	2003	127	12,924	982.7
	2004	144	12,941	1,112.7
	2005	147	12,976	1,132.9
	2006	131	12,972	1,009.9
	2007	132	12,769	1,033.8
	2008	130	12,589	1,032.6
	2009	134	12,454	1,076.0
	2010	134	12,402	1,080.5
	2011	128	12,397	1,032.5
	2012	135	12,380	1,090.5
	Total	1,876	177,303	1,058.1
Bates County, MO (29013)	1999	210	16,407	1,279.9
	2000	221	16,653	1,327.1
	2001	230	16,801	1,369.0
	2002	227	17,009	1,334.6
	2003	194	17,109	1,133.9
	2004	211	17,088	1,234.8
	2005	191	17,117	1,115.8
	2006	190	17,193	1,105.1
	2007	213	17,189	1,239.2
	2008	201	17,194	1,169.0
	2009	188	17,044	1,103.0
	2010	198	17,049	1,161.4
	2011	216	17,025	1,268.7
	2012	211	16,718	1,262.1
	Total	2,901	237,596	1,221.0
Benton County, MO (29015)	1999	245	16,949	1,445.5
	2000	251	17,180	1,461.0
	2001	240	17,399	1,379.4
	2002	254	17,588	1,444.2
	2003	250	17,996	1,389.2
	2004	253	18,336	1,379.8
	2005	248	18,688	1,327.1
	2006	275	18,749	1,466.7
	2007	277	19,025	1,456.0
	2008	296	19,046	1,554.1
	2009	260	18,996	1,368.7
	2010	272	19,056	1,427.4
	2011	253	19,028	1,329.6
	2012	294	18,964	1,550.3
	Total	3,668	257,000	1,427.2
Bollinger County, MO (29017)	1999	135	11,891	1,135.3
	2000	114	12,029	947.7
	2001	134	12,294	1,090.0
	2002	117	12,367	946.1
	2003	101	12,400	814.5
	2004	159	12,427	1,279.5
	2005	138	12,466	1,107.0
	2006	112	12,496	896.3
	2007	131	12,554	1,043.5
	2008	137	12,429	1,102.3
	2009	131	12,412	1,055.4
	2010	154	12,363	1,245.7
	2011	120	12,389	968.6
	2012	134	12,403	1,080.4
	Total	1,817	172,920	1,050.8
Boone County, MO (29019)	1999	822	134,081	613.1
	2000	848	135,454	626.0
	2001	835	138,181	604.3
	2002	865	140,695	614.8
	2003	903	143,019	631.4
	2004	814	145,348	560.0
	2005	862	148,786	579.4
	2006	901	152,784	589.7
	2007	909	155,666	583.9
	2008	933	158,089	590.2
	2009	949	160,565	591.0
	2010	962	162,642	591.5
	2011	982	165,847	592.1
	2012	957	168,530	567.9
	Total	12,542	2,109,687	594.5
Buchanan County, MO (29021)	1999	960	85,602	1,121.5
	2000	929	85,998	1,080.3
	2001	938	86,026	1,090.4
	2002	943	86,027	1,096.2
	2003	911	85,887	1,060.7
	2004	928	86,039	1,078.6
	2005	976	86,378	1,129.9
	2006	944	86,543	1,090.8
	2007	896	87,740	1,021.2
	2008	998	88,317	1,130.0
	2009	897	89,233	1,005.2
	2010	933	89,201	1,046.0
	2011	984	89,511	1,099.3
	2012	987	89,667	1,100.7
	Total	13,224	1,222,169	1,082.0
Butler County, MO (29023)	1999	531	40,945	1,296.9
	2000	495	40,867	1,211.2
	2001	518	40,837	1,268.5
	2002	558	41,068	1,358.7
	2003	580	41,131	1,410.1
	2004	505	41,476	1,217.6
	2005	555	41,995	1,321.6
	2006	527	42,246	1,247.5
	2007	520	42,109	1,234.9
	2008	517	42,351	1,220.8
	2009	536	42,683	1,255.8
	2010	546	42,794	1,275.9
	2011	562	43,045	1,305.6
	2012	520	43,108	1,206.3
	Total	7,470	586,655	1,273.3
Caldwell County, MO (29025)	1999	130	8,920	1,457.4
	2000	100	8,969	1,115.0
	2001	117	9,006	1,299.1
	2002	99	9,041	1,095.0
	2003	97	9,152	1,059.9
	2004	100	9,230	1,083.4
	2005	87	9,273	938.2
	2006	118	9,343	1,263.0
	2007	102	9,395	1,085.7
	2008	121	9,359	1,292.9
	2009	94	9,365	1,003.7
	2010	108	9,424	1,146.0
	2011	92	9,205	999.5
	2012	112	9,130	1,226.7
	Total	1,477	128,812	1,146.6
Callaway County, MO (29027)	1999	326	40,074	813.5
	2000	345	40,766	846.3
	2001	355	41,490	855.6
	2002	350	41,973	833.9
	2003	322	42,023	766.2
	2004	379	41,767	907.4
	2005	308	42,683	721.6
	2006	334	43,118	774.6
	2007	328	43,414	755.5
	2008	359	43,855	818.6
	2009	353	44,041	801.5
	2010	370	44,332	834.6
	2011	366	44,270	826.7
	2012	353	44,378	795.4
	Total	4,848	598,184	810.5
Camden County, MO (29029)	1999	372	36,316	1,024.3
	2000	391	37,051	1,055.3
	2001	345	37,497	920.1
	2002	394	38,263	1,029.7
	2003	446	38,832	1,148.5
	2004	420	39,572	1,061.4
	2005	395	40,641	971.9
	2006	394	41,832	941.9
	2007	412	42,744	963.9
	2008	437	43,462	1,005.5
	2009	437	43,762	998.6
	2010	433	44,002	984.0
	2011	447	43,587	1,025.5
	2012	470	43,869	1,071.4
	Total	5,793	571,430	1,013.8
Cape Girardeau County, MO (29031)	1999	701	68,504	1,023.3
	2000	692	68,693	1,007.4
	2001	676	69,340	974.9
	2002	663	69,735	950.7
	2003	671	70,186	956.0
	2004	687	71,121	966.0
	2005	759	71,793	1,057.2
	2006	691	72,941	947.3
	2007	708	73,510	963.1
	2008	727	74,141	980.6
	2009	657	74,927	876.9
	2010	734	75,674	970.0
	2011	752	76,572	982.1
	2012	721	76,932	937.2
	Total	9,839	1,014,069	970.2
Carroll County, MO (29033)	1999	138	10,306	1,339.0
	2000	134	10,285	1,302.9
	2001	147	10,136	1,450.3
	2002	141	10,097	1,396.5
	2003	135	10,000	1,350.0
	2004	132	9,922	1,330.4
	2005	127	9,912	1,281.3
	2006	111	9,743	1,139.3
	2007	139	9,622	1,444.6
	2008	124	9,451	1,312.0
	2009	135	9,314	1,449.4
	2010	115	9,295	1,237.2
	2011	116	9,255	1,253.4
	2012	134	9,111	1,470.7
	Total	1,828	136,449	1,339.7
Carter County, MO (29035)	1999	82	5,911	1,387.2
	2000	88	5,941	1,481.2
	2001	74	5,915	1,251.1
	2002	69	5,944	1,160.8
	2003	74	5,994	1,234.6
	2004	72	5,982	1,203.6
	2005	79	6,008	1,314.9
	2006	84	6,030	1,393.0
	2007	71	6,117	1,160.7
	2008	81	6,122	1,323.1
	2009	101	6,138	1,645.5
	2010	72	6,265	1,149.2
	2011	93	6,308	1,474.3
	2012	65	6,267	1,037.2
	Total	1,105	84,942	1,300.9
Cass County, MO (29037)	1999	645	80,750	798.8
	2000	713	82,092	868.5
	2001	734	84,504	868.6
	2002	753	86,645	869.1
	2003	758	88,020	861.2
	2004	697	90,759	768.0
	2005	798	92,520	862.5
	2006	729	94,494	771.5
	2007	838	96,845	865.3
	2008	864	98,095	880.8
	2009	812	98,835	821.6
	2010	877	99,478	881.6
	2011	822	99,882	823.0
	2012	899	100,319	896.1
	Total	10,939	1,293,238	845.9
Cedar County, MO (29039)	1999	232	13,680	1,695.9
	2000	198	13,733	1,441.8
	2001	197	13,901	1,417.2
	2002	190	13,909	1,366.0
	2003	196	13,975	1,402.5
	2004	179	14,073	1,271.9
	2005	220	14,297	1,538.8
	2006	175	14,229	1,229.9
	2007	196	14,169	1,383.3
	2008	208	14,120	1,473.1
	2009	188	13,964	1,346.3
	2010	210	13,982	1,501.9
	2011	167	13,823	1,208.1
	2012	203	13,827	1,468.1
	Total	2,759	195,682	1,409.9
Chariton County, MO (29041)	1999	138	8,477	1,627.9
	2000	129	8,438	1,528.8
	2001	130	8,276	1,570.8
	2002	116	8,277	1,401.5
	2003	118	8,193	1,440.3
	2004	115	8,174	1,406.9
	2005	118	8,092	1,458.2
	2006	110	8,013	1,372.8
	2007	107	7,900	1,354.4
	2008	100	7,829	1,277.3
	2009	100	7,767	1,287.5
	2010	98	7,831	1,251.4
	2011	90	7,732	1,164.0
	2012	88	7,674	1,146.7
	Total	1,557	112,673	1,381.9
Christian County, MO (29043)	1999	393	52,355	750.6
	2000	416	54,285	766.3
	2001	397	56,824	698.6
	2002	453	58,674	772.1
	2003	475	60,672	782.9
	2004	468	63,171	740.8
	2005	485	65,963	735.3
	2006	481	69,394	693.1
	2007	507	72,545	698.9
	2008	551	74,705	737.6
	2009	499	76,309	653.9
	2010	558	77,422	720.7
	2011	505	78,699	641.7
	2012	566	79,817	709.1
	Total	6,754	940,835	717.9
Clark County, MO (29045)	1999	93	7,452	1,248.0
	2000	90	7,416	1,213.6
	2001	72	7,433	968.7
	2002	88	7,366	1,194.7
	2003	89	7,281	1,222.4
	2004	95	7,239	1,312.3
	2005	78	7,224	1,079.7
	2006	82	7,206	1,137.9
	2007	75	7,212	1,039.9
	2008	97	7,168	1,353.2
	2009	71	7,111	998.5
	2010	85	7,139	1,190.6
	2011	84	7,034	1,194.2
	2012	95	6,984	1,360.3
	Total	1,194	101,265	1,179.1
Clay County, MO (29047)	1999	1,347	181,984	740.2
	2000	1,387	184,006	753.8
	2001	1,420	188,024	755.2
	2002	1,454	190,959	761.4
	2003	1,411	193,436	729.4
	2004	1,382	196,718	702.5
	2005	1,456	200,659	725.6
	2006	1,463	206,369	708.9
	2007	1,533	211,179	725.9
	2008	1,598	215,142	742.8
	2009	1,485	219,669	676.0
	2010	1,555	221,939	700.6
	2011	1,544	225,111	685.9
	2012	1,583	227,639	695.4
	Total	20,618	2,862,834	720.2
Clinton County, MO (29049)	1999	181	18,827	961.4
	2000	224	18,979	1,180.3
	2001	199	19,371	1,027.3
	2002	238	19,525	1,219.0
	2003	248	20,034	1,237.9
	2004	242	20,409	1,185.8
	2005	270	20,392	1,324.0
	2006	254	20,347	1,248.3
	2007	212	20,774	1,020.5
	2008	266	20,781	1,280.0
	2009	232	20,765	1,117.3
	2010	227	20,743	1,094.3
	2011	255	20,685	1,232.8
