
                        
                      	Year	
                        
                      	
                        
                      	
                        
                      
Allen County, KS (20001)	1999	195	14,444	1,350.0
	2000	169	14,385	1,174.8
	2001	192	14,171	1,354.9
	2002	168	14,110	1,190.6
	2003	211	13,940	1,513.6
	2004	176	13,923	1,264.1
	2005	169	13,733	1,230.6
	2006	181	13,639	1,327.1
	2007	174	13,545	1,284.6
	2008	164	13,422	1,221.9
	2009	175	13,407	1,305.3
	2010	182	13,371	1,361.2
	2011	194	13,350	1,453.2
	2012	182	13,349	1,363.4
Anderson County, KS (20003)	1999	92	8,144	1,129.7
	2000	104	8,110	1,282.4
	2001	99	8,195	1,208.1
	2002	109	8,143	1,338.6
	2003	104	8,190	1,269.8
	2004	97	8,101	1,197.4
	2005	103	8,087	1,273.6
	2006	100	8,023	1,246.4
	2007	75	8,040	932.8
	2008	96	8,158	1,176.8
	2009	107	8,101	1,320.8
	2010	95	8,102	1,172.5
	2011	106	8,065	1,314.3
	2012	96	7,942	1,208.8
Atchison County, KS (20005)	1999	190	16,823	1,129.4
	2000	184	16,774	1,096.9
	2001	175	16,868	1,037.5
	2002	208	16,823	1,236.4
	2003	176	16,875	1,043.0
	2004	191	16,937	1,127.7
	2005	177	16,865	1,049.5
	2006	191	16,902	1,130.0
	2007	191	16,864	1,132.6
	2008	183	16,820	1,088.0
	2009	180	16,965	1,061.0
	2010	190	16,924	1,122.7
	2011	187	16,788	1,113.9
	2012	163	16,821	969.0
Barber County, KS (20007)	1999	73	5,331	1,369.3
	2000	73	5,307	1,375.5
	2001	66	5,158	1,279.6
	2002	77	5,088	1,513.4
	2003	56	5,049	1,109.1
	2004	76	5,004	1,518.8
	2005	66	4,984	1,324.2
	2006	65	5,003	1,299.2
	2007	82	4,927	1,664.3
	2008	67	4,844	1,383.2
	2009	61	4,882	1,249.5
	2010	52	4,861	1,069.7
	2011	54	4,933	1,094.7
	2012	67	4,881	1,372.7
Barton County, KS (20009)	1999	351	28,501	1,231.5
	2000	351	28,205	1,244.5
	2001	315	27,771	1,134.3
	2002	293	27,684	1,058.4
	2003	304	27,581	1,102.2
	2004	320	27,390	1,168.3
	2005	270	27,536	980.5
	2006	314	27,460	1,143.5
	2007	285	27,492	1,036.7
	2008	349	27,314	1,277.7
	2009	305	27,526	1,108.0
	2010	296	27,674	1,069.6
	2011	330	27,709	1,190.9
	2012	307	27,577	1,113.2
Bourbon County, KS (20011)	1999	197	15,316	1,286.2
	2000	222	15,379	1,443.5
	2001	187	15,368	1,216.8
	2002	225	15,200	1,480.3
	2003	181	15,187	1,191.8
	2004	194	15,110	1,283.9
	2005	186	15,002	1,239.8
	2006	207	14,990	1,380.9
	2007	169	15,038	1,123.8
	2008	199	15,127	1,315.5
	2009	166	15,157	1,095.2
	2010	178	15,173	1,173.1
	2011	179	14,953	1,197.1
	2012	179	14,894	1,201.8
Brown County, KS (20013)	1999	134	10,802	1,240.5
	2000	135	10,724	1,258.9
	2001	130	10,555	1,231.6
	2002	149	10,373	1,436.4
	2003	130	10,271	1,265.7
	2004	142	10,253	1,385.0
	2005	150	10,087	1,487.1
	2006	175	10,111	1,730.8
	2007	143	10,036	1,424.9
	2008	121	9,988	1,211.5
	2009	139	9,972	1,393.9
	2010	104	9,984	1,041.7
	2011	139	9,987	1,391.8
	2012	128	9,909	1,291.8
Butler County, KS (20015)	1999	513	59,186	866.8
	2000	581	59,482	976.8
	2001	494	59,894	824.8
	2002	533	60,473	881.4
	2003	533	61,056	873.0
	2004	551	61,849	890.9
	2005	546	62,547	872.9
	2006	540	63,571	849.4
	2007	578	64,213	900.1
	2008	549	64,941	845.4
	2009	573	65,617	873.2
	2010	615	65,880	933.5
	2011	588	65,861	892.8
	2012	624	65,730	949.3
Chase County, KS (20017)	1999	53	3,003	1,764.9
	2000	37	3,030	1,221.1
	2001	40	2,966	1,348.6
	2002	41	3,008	1,363.0
	2003	44	2,942	1,495.6
	2004	22	2,996	734.3
	2005	28	2,962	945.3
	2006	47	2,949	1,593.8
	2007	30	2,840	1,056.3
	2008	36	2,810	1,281.1
	2009	25	2,779	899.6
	2010	41	2,790	1,469.5
	2011	34	2,795	1,216.5
	2012	30	2,752	1,090.1
Chautauqua County, KS (20019)	1999	58	4,366	1,328.4
	2000	65	4,359	1,491.2
	2001	76	4,240	1,792.5
	2002	88	4,183	2,103.8
	2003	69	4,143	1,665.5
	2004	63	4,139	1,522.1
	2005	73	3,989	1,830.0
	2006	63	3,836	1,642.3
	2007	60	3,757	1,597.0
	2008	70	3,735	1,874.2
	2009	53	3,691	1,435.9
	2010	52	3,669	1,417.3
	2011	64	3,611	1,772.4
	2012	51	3,571	1,428.2
Cherokee County, KS (20021)	1999	258	22,678	1,137.7
	2000	277	22,605	1,225.4
	2001	261	22,338	1,168.4
	2002	254	22,185	1,144.9
	2003	255	22,138	1,151.9
	2004	262	22,124	1,184.2
	2005	305	21,750	1,402.3
	2006	269	21,855	1,230.8
	2007	289	21,896	1,319.9
	2008	291	21,720	1,339.8
	2009	264	21,658	1,218.9
	2010	278	21,603	1,286.9
	2011	277	21,392	1,294.9
	2012	273	21,213	1,286.9
Cheyenne County, KS (20023)	1999	33	3,214	1,026.8
	2000	43	3,165	1,358.6
	2001	42	3,083	1,362.3
	2002	40	3,033	1,318.8
	2003	40	2,957	1,352.7
	2004	36	2,922	1,232.0
	2005	49	2,880	1,701.4
	2006	46	2,866	1,605.0
	2007	48	2,810	1,708.2
	2008	37	2,778	1,331.9
	2009	52	2,743	1,895.7
	2010	39	2,726	1,430.7
	2011	39	2,702	1,443.4
	2012	43	2,683	1,602.7
Clark County, KS (20025)	1999	37	2,413	1,533.4
	2000	28	2,390	1,171.5
	2001	23	2,393	961.1
	2002	38	2,372	1,602.0
	2003	22	2,364	930.6
	2004	33	2,358	1,399.5
	2005	37	2,298	1,610.1
	2006	30	2,252	1,332.1
	2007	28	2,200	1,272.7
	2008	30	2,225	1,348.3
	2009	33	2,242	1,471.9
	2010	30	2,215	1,354.4
	2011	38	2,129	1,784.9
	2012	30	2,175	1,379.3
Clay County, KS (20027)	1999	117	8,829	1,325.2
	2000	107	8,822	1,212.9
	2001	99	8,730	1,134.0
	2002	126	8,607	1,463.9
	2003	84	8,493	989.0
	2004	106	8,447	1,254.9
	2005	120	8,444	1,421.1
	2006	110	8,458	1,300.5
	2007	119	8,527	1,395.6
	2008	123	8,618	1,427.2
	2009	111	8,500	1,305.9
	2010	108	8,535	1,265.4
	2011	104	8,523	1,220.2
	2012	89	8,523	1,044.2
Cloud County, KS (20029)	1999	150	10,375	1,445.8
	2000	175	10,268	1,704.3
	2001	154	10,090	1,526.3
	2002	159	9,948	1,598.3
	2003	170	9,886	1,719.6
	2004	153	9,739	1,571.0
	2005	138	9,741	1,416.7
	2006	150	9,560	1,569.0
	2007	161	9,525	1,690.3
	2008	148	9,541	1,551.2
	2009	155	9,545	1,623.9
	2010	132	9,533	1,384.7
	2011	130	9,376	1,386.5
	2012	131	9,361	1,399.4
Coffey County, KS (20031)	1999	86	8,839	973.0
	2000	95	8,865	1,071.6
	2001	129	8,828	1,461.3
	2002	111	8,784	1,263.7
	2003	109	8,795	1,239.3
	2004	101	8,694	1,161.7
	2005	128	8,622	1,484.6
	2006	112	8,652	1,294.5
	2007	94	8,542	1,100.4
	2008	105	8,563	1,226.2
	2009	83	8,566	968.9
	2010	112	8,601	1,302.2
	2011	107	8,524	1,255.3
	2012	103	8,490	1,213.2
Comanche County, KS (20033)	1999	40	2,008	1,992.0
	2000	31	1,967	1,576.0
	2001	25	1,984	1,260.1
	2002	47	1,956	2,402.9
	2003	34	1,910	1,780.1
	2004	31	1,905	1,627.3
	2005	34	1,931	1,760.7
	2006	39	1,842	2,117.3
	2007	44	1,841	2,390.0
	2008	28	1,902	1,472.1
	2009	27	1,878	1,437.7
	2010	39	1,891	2,062.4
	2011	29	1,885	1,538.5
	2012	23	1,921	1,197.3
Cowley County, KS (20035)	1999	475	36,443	1,303.4
	2000	440	36,291	1,212.4
	2001	437	36,103	1,210.4
	2002	443	36,680	1,207.7
	2003	435	36,300	1,198.3
	2004	417	36,317	1,148.2
	2005	431	35,928	1,199.6
	2006	398	35,787	1,112.1
	2007	422	36,148	1,167.4
	2008	409	36,284	1,127.2
	2009	418	36,195	1,154.9
	2010	415	36,311	1,142.9
	2011	453	36,216	1,250.8
	2012	406	36,244	1,120.2
Crawford County, KS (20037)	1999	460	38,195	1,204.3
	2000	484	38,242	1,265.6
	2001	447	38,434	1,163.0
	2002	444	38,330	1,158.4
	2003	480	38,631	1,242.5
	2004	424	38,656	1,096.9
	2005	461	38,638	1,193.1
	2006	438	38,855	1,127.3
	2007	476	38,922	1,223.0
	2008	424	38,997	1,087.3
	2009	367	38,966	941.8
	2010	439	39,134	1,121.8
	2011	430	39,159	1,098.1
	2012	414	39,314	1,053.1
Decatur County, KS (20039)	1999	49	3,504	1,398.4
	2000	47	3,472	1,353.7
	2001	59	3,450	1,710.1
	2002	56	3,381	1,656.3
	2003	50	3,302	1,514.2
	2004	43	3,239	1,327.6
	2005	60	3,128	1,918.2
	2006	60	3,107	1,931.1
	2007	40	3,043	1,314.5
	2008	61	2,992	2,038.8
	2009	44	2,980	1,476.5
	2010	48	2,961	1,621.1
	2011	68	2,920	2,328.8
	2012	59	2,890	2,041.5
Dickinson County, KS (20041)	1999	276	19,323	1,428.3
	2000	228	19,344	1,178.7
	2001	224	19,138	1,170.4
	2002	287	19,121	1,501.0
	2003	236	19,238	1,226.7
	2004	212	19,189	1,104.8
	2005	232	19,285	1,203.0
	2006	207	19,429	1,065.4
	2007	228	19,454	1,172.0
	2008	234	19,862	1,178.1
	2009	212	19,730	1,074.5
	2010	234	19,754	1,184.6
	2011	245	19,725	1,242.1
	2012	261	19,806	1,317.8
Doniphan County, KS (20043)	1999	83	8,201	1,012.1
	2000	108	8,249	1,309.2
	2001	89	8,219	1,082.9
	2002	71	8,186	867.3
