
                        
                      	Year	
                        
                      	
                        
                      	
                        
                      
Adams County, OH (39001)	1999	279	27,422	1,017.4
	2000	302	27,330	1,105.0
	2001	326	27,522	1,184.5
	2002	307	27,817	1,103.6
	2003	294	28,111	1,045.9
	2004	294	28,328	1,037.8
	2005	295	28,522	1,034.3
	2006	303	28,615	1,058.9
	2007	298	28,538	1,044.2
	2008	314	28,686	1,094.6
	2009	315	28,500	1,105.3
	2010	321	28,550	1,124.3
	2011	307	28,486	1,077.7
	2012	331	28,366	1,166.9
	Total	4,286	394,793	1,085.6
Allen County, OH (39003)	1999	1,136	108,192	1,050.0
	2000	1,116	108,473	1,028.8
	2001	1,088	108,523	1,002.6
	2002	1,119	108,518	1,031.2
	2003	1,083	107,418	1,008.2
	2004	987	106,826	923.9
	2005	1,004	106,861	939.5
	2006	1,042	106,716	976.4
	2007	1,031	106,717	966.1
	2008	1,048	106,773	981.5
	2009	1,049	106,518	984.8
	2010	1,080	106,331	1,015.7
	2011	1,051	105,957	991.9
	2012	1,121	105,329	1,064.3
	Total	14,955	1,499,152	997.6
Ashland County, OH (39005)	1999	534	52,431	1,018.5
	2000	463	52,523	881.5
	2001	473	52,560	899.9
	2002	487	52,595	925.9
	2003	536	52,867	1,013.9
	2004	467	52,852	883.6
	2005	481	53,048	906.7
	2006	536	53,231	1,006.9
	2007	477	53,544	890.9
	2008	504	53,499	942.1
	2009	537	53,305	1,007.4
	2010	533	53,139	1,003.0
	2011	531	53,296	996.3
	2012	566	53,199	1,063.9
	Total	7,125	742,089	960.1
Ashtabula County, OH (39007)	1999	1,098	102,796	1,068.1
	2000	1,177	102,728	1,145.7
	2001	1,075	102,450	1,049.3
	2002	1,089	102,577	1,061.6
	2003	1,064	102,667	1,036.4
	2004	1,053	102,648	1,025.8
	2005	1,132	102,638	1,102.9
	2006	1,087	102,340	1,062.1
	2007	1,118	102,156	1,094.4
	2008	1,118	101,826	1,098.0
	2009	1,090	101,584	1,073.0
	2010	1,118	101,497	1,101.5
	2011	1,179	101,064	1,166.6
	2012	1,155	100,298	1,151.6
	Total	15,553	1,429,269	1,088.2
Athens County, OH (39009)	1999	472	61,856	763.1
	2000	476	62,223	765.0
	2001	486	62,997	771.5
	2002	520	63,401	820.2
	2003	463	63,827	725.4
	2004	409	63,230	646.8
	2005	419	64,075	653.9
	2006	475	64,237	739.4
	2007	473	64,102	737.9
	2008	464	64,546	718.9
	2009	462	64,618	715.0
	2010	515	64,757	795.3
	2011	507	65,067	779.2
	2012	468	64,489	725.7
	Total	6,609	893,425	739.7
Auglaize County, OH (39011)	1999	500	46,663	1,071.5
	2000	446	46,611	956.9
	2001	469	46,137	1,016.5
	2002	468	45,943	1,018.7
	2003	451	45,872	983.2
	2004	414	45,932	901.3
	2005	449	46,166	972.6
	2006	490	46,034	1,064.4
	2007	512	45,977	1,113.6
	2008	466	46,167	1,009.4
	2009	471	45,996	1,024.0
	2010	476	45,949	1,035.9
	2011	462	45,806	1,008.6
	2012	505	45,869	1,101.0
	Total	6,579	645,122	1,019.8
Belmont County, OH (39013)	1999	972	70,587	1,377.0
	2000	916	70,226	1,304.4
	2001	915	69,901	1,309.0
	2002	891	70,293	1,267.6
	2003	978	70,219	1,392.8
	2004	929	70,241	1,322.6
	2005	903	70,203	1,286.3
	2006	868	70,469	1,231.7
	2007	904	70,430	1,283.5
	2008	910	70,356	1,293.4
	2009	865	70,439	1,228.0
	2010	951	70,400	1,350.9
	2011	923	70,023	1,318.1
	2012	929	69,626	1,334.3
	Total	12,854	983,413	1,307.1
Brown County, OH (39015)	1999	405	41,544	974.9
	2000	368	42,285	870.3
	2001	383	42,839	894.0
	2002	411	43,368	947.7
	2003	395	43,794	902.0
	2004	418	43,995	950.1
	2005	458	44,161	1,037.1
	2006	407	44,334	918.0
	2007	431	44,490	968.8
	2008	476	44,668	1,065.6
	2009	431	44,740	963.3
	2010	457	44,846	1,019.0
	2011	465	44,708	1,040.1
	2012	459	44,429	1,033.1
	Total	5,964	614,201	971.0
Butler County, OH (39017)	1999	2,633	330,751	796.1
	2000	2,637	332,807	792.4
	2001	2,692	336,679	799.6
	2002	2,786	339,514	820.6
	2003	2,778	343,022	809.9
	2004	2,664	346,655	768.5
	2005	2,743	350,732	782.1
	2006	2,751	356,691	771.3
	2007	2,892	361,192	800.7
	2008	2,794	364,179	767.2
	2009	2,973	366,633	810.9
	2010	2,855	368,130	775.5
	2011	3,077	370,296	831.0
	2012	2,906	370,959	783.4
	Total	39,181	4,938,240	793.4
Carroll County, OH (39019)	1999	265	28,763	921.3
	2000	259	28,836	898.2
	2001	249	28,961	859.8
	2002	248	29,172	850.1
	2003	275	29,325	937.8
	2004	252	29,297	860.2
	2005	236	29,118	810.5
	2006	263	29,163	901.8
	2007	261	29,062	898.1
	2008	288	28,999	993.1
	2009	273	28,917	944.1
	2010	275	28,836	953.7
	2011	312	28,874	1,080.6
	2012	285	28,574	997.4
	Total	3,741	405,897	921.7
Champaign County, OH (39021)	1999	356	38,669	920.6
	2000	376	38,890	966.8
	2001	382	39,047	978.3
	2002	375	39,280	954.7
	2003	407	39,395	1,033.1
	2004	366	39,565	925.1
	2005	386	39,592	974.9
	2006	394	40,018	984.6
	2007	402	40,127	1,001.8
	2008	366	40,263	909.0
	2009	374	40,265	928.8
	2010	393	40,097	980.1
	2011	394	39,886	987.8
	2012	373	39,602	941.9
	Total	5,344	554,696	963.4
Clark County, OH (39023)	1999	1,672	145,159	1,151.8
	2000	1,628	144,742	1,124.8
	2001	1,699	143,803	1,181.5
	2002	1,612	143,229	1,125.5
	2003	1,705	141,758	1,202.8
	2004	1,584	141,380	1,120.4
	2005	1,652	141,367	1,168.6
	2006	1,519	140,668	1,079.8
	2007	1,645	139,829	1,176.4
	2008	1,580	139,404	1,133.4
	2009	1,597	138,778	1,150.8
	2010	1,615	138,333	1,167.5
	2011	1,660	138,490	1,198.6
	2012	1,713	136,435	1,255.5
	Total	22,881	1,973,375	1,159.5
Clermont County, OH (39025)	1999	1,245	176,389	705.8
	2000	1,305	177,977	733.2
	2001	1,268	179,845	705.1
	2002	1,319	182,143	724.2
	2003	1,350	184,446	731.9
	2004	1,281	187,281	684.0
	2005	1,441	189,486	760.5
	2006	1,329	192,209	691.4
	2007	1,356	194,346	697.7
	2008	1,521	195,891	776.5
	2009	1,446	196,512	735.8
	2010	1,551	197,363	785.9
	2011	1,504	198,543	757.5
	2012	1,612	199,109	809.6
	Total	19,528	2,651,540	736.5
Clinton County, OH (39027)	1999	359	40,104	895.2
	2000	387	40,543	954.5
	2001	367	40,777	900.0
	2002	352	41,042	857.7
	2003	380	41,250	921.2
	2004	392	41,557	943.3
	2005	376	41,775	900.1
	2006	381	42,499	896.5
	2007	354	42,576	831.5
	2008	422	42,656	989.3
	2009	421	42,418	992.5
	2010	403	42,040	958.6
	2011	456	41,930	1,087.5
	2012	447	41,887	1,067.2
