
                        
                      	Year	
                        
                      	
                        
                      	
                        
                      
Alcona County, MI (26001)	1968	94	6,503	1,445.5
	1969	105	6,841	1,534.9
	1970	98	7,099	1,380.5
	1971	102	7,600	1,342.1
	1972	104	8,095	1,284.7
	1973	106	8,407	1,260.9
	1974	103	8,522	1,208.6
	1975	113	8,663	1,304.4
	1976	122	8,968	1,360.4
	1977	114	9,255	1,231.8
	1978	126	9,464	1,331.4
	Total	1,187	89,417	1,327.5
Alger County, MI (26003)	1968	106	8,749	1,211.6
	1969	105	8,656	1,213.0
	1970	94	8,585	1,094.9
	1971	96	8,446	1,136.6
	1972	100	8,204	1,218.9
	1973	95	8,397	1,131.4
	1974	110	8,527	1,290.0
	1975	123	8,768	1,402.8
	1976	118	9,060	1,302.4
	1977	107	9,386	1,140.0
	1978	105	9,396	1,117.5
	Total	1,159	96,174	1,205.1
Allegan County, MI (26005)	1968	572	63,973	894.1
	1969	603	65,368	922.5
	1970	576	66,633	864.4
	1971	660	68,615	961.9
	1972	668	70,288	950.4
	1973	610	71,067	858.3
	1974	600	72,361	829.2
	1975	549	73,897	742.9
	1976	618	75,766	815.7
	1977	583	77,385	753.4
	1978	601	78,808	762.6
	Total	6,640	784,161	846.8
Alpena County, MI (26007)	1968	250	29,699	841.8
	1969	291	30,207	963.4
	1970	250	30,766	812.6
	1971	288	31,523	913.6
	1972	314	31,620	993.0
	1973	277	31,656	875.0
	1974	267	31,717	841.8
	1975	251	32,226	778.9
	1976	266	32,161	827.1
	1977	270	32,285	836.3
	1978	280	32,068	873.1
	Total	3,004	345,928	868.4
Antrim County, MI (26009)	1968	174	11,750	1,480.9
	1969	172	12,220	1,407.5
	1970	153	12,614	1,212.9
	1971	178	13,299	1,338.4
	1972	170	13,598	1,250.2
	1973	141	14,080	1,001.4
	1974	162	14,893	1,087.8
	1975	165	15,302	1,078.3
	1976	177	15,530	1,139.7
	1977	192	15,756	1,218.6
	1978	169	16,095	1,050.0
	Total	1,853	155,137	1,194.4
Arenac County, MI (26011)	1968	135	10,526	1,282.5
	1969	127	10,861	1,169.3
	1970	114	11,165	1,021.0
	1971	145	11,656	1,244.0
	1972	148	12,077	1,225.5
	1973	140	12,523	1,117.9
	1974	164	12,849	1,276.4
	1975	130	13,311	976.6
	1976	144	13,487	1,067.7
	1977	134	13,877	965.6
	1978	151	13,992	1,079.2
	Total	1,532	136,324	1,123.8
Baraga County, MI (26013)	1968	99	7,871	1,257.8
	1969	129	7,821	1,649.4
	1970	91	7,804	1,166.1
	1971	110	7,728	1,423.4
	1972	102	7,757	1,314.9
	1973	115	7,949	1,446.7
	1974	88	7,955	1,106.2
	1975	100	8,131	1,229.9
	1976	102	8,195	1,244.7
	1977	97	8,455	1,147.3
	1978	93	8,651	1,075.0
	Total	1,126	88,317	1,275.0
Barry County, MI (26015)	1968	319	36,951	863.3
	1969	313	37,573	833.0
	1970	350	38,242	915.2
	1971	351	39,052	898.8
	1972	344	40,248	854.7
	1973	381	40,893	931.7
	1974	391	41,079	951.8
	1975	373	42,282	882.2
	1976	346	42,862	807.2
	1977	355	43,541	815.3
	1978	340	44,167	769.8
	Total	3,863	446,890	864.4
Bay County, MI (26017)	1968	1,028	116,050	885.8
	1969	1,068	116,558	916.3
	1970	915	117,289	780.1
	1971	1,025	118,305	866.4
	1972	1,016	118,848	854.9
	1973	1,032	119,584	863.0
	1974	1,019	120,312	847.0
	1975	922	120,300	766.4
	1976	933	120,505	774.2
	1977	954	121,574	784.7
	1978	916	122,063	750.4
	Total	10,828	1,311,388	825.7
Benzie County, MI (26019)	1968	120	8,595	1,396.2
	1969	141	8,591	1,641.3
	1970	114	8,639	1,319.6
	1971	105	8,642	1,215.0
	1972	106	8,828	1,200.7
	1973	139	9,501	1,463.0
	1974	124	9,803	1,264.9
	1975	133	10,055	1,322.7
	1976	129	10,507	1,227.8
	1977	124	10,761	1,152.3
	1978	110	10,854	1,013.5
	Total	1,345	104,776	1,283.7
Berrien County, MI (26021)	1968	1,628	162,778	1,000.1
	1969	1,636	163,519	1,000.5
	1970	1,547	164,545	940.2
	1971	1,589	165,479	960.2
	1972	1,620	168,137	963.5
	1973	1,563	170,577	916.3
	1974	1,526	172,024	887.1
	1975	1,498	173,300	864.4
	1976	1,518	174,756	868.6
	1977	1,526	175,065	871.7
	1978	1,532	173,528	882.9
	Total	17,183	1,863,708	922.0
Branch County, MI (26023)	1968	374	36,712	1,018.7
	1969	383	37,321	1,026.2
	1970	387	37,903	1,021.0
	1971	388	38,848	998.8
	1972	394	39,637	994.0
	1973	380	39,840	953.8
	1974	389	39,624	981.7
	1975	373	38,937	958.0
	1976	356	39,359	904.5
	1977	386	39,576	975.3
	1978	412	40,335	1,021.4
	Total	4,222	428,092	986.2
Calhoun County, MI (26025)	1968	1,396	144,288	967.5
	1969	1,355	142,998	947.6
	1970	1,309	142,234	920.3
	1971	1,308	140,727	929.5
	1972	1,362	141,972	959.3
	1973	1,349	142,281	948.1
