
                        
                      	Year	
                        
                      	
                        
                      	
                        
                      
Abbeville County, SC (45001)	1968	248	20,653	1,200.8
	1969	199	20,906	951.9
	1970	241	21,155	1,139.2
	1971	215	21,509	999.6
	1972	222	21,542	1,030.5
	1973	230	21,586	1,065.5
	1974	221	21,855	1,011.2
	1975	211	22,036	957.5
	1976	196	22,223	882.0
	1977	249	22,661	1,098.8
	1978	225	22,941	980.8
	Total	2,457	239,067	1,027.7
Aiken County, SC (45003)	1968	783	90,426	865.9
	1969	781	90,712	861.0
	1970	750	90,896	825.1
	1971	776	91,712	846.1
	1972	816	92,397	883.1
	1973	864	95,102	908.5
	1974	807	96,074	840.0
	1975	818	97,735	837.0
	1976	825	99,434	829.7
	1977	819	100,773	812.7
	1978	819	103,325	792.6
	Total	8,858	1,048,586	844.8
Allendale County, SC (45005)	1968	109	9,507	1,146.5
	1969	108	9,673	1,116.5
	1970	113	9,791	1,154.1
	1971	114	10,008	1,139.1
	1972	140	10,191	1,373.8
	1973	138	10,285	1,341.8
	1974	93	10,333	900.0
	1975	101	10,408	970.4
	1976	117	10,528	1,111.3
	1977	116	10,621	1,092.2
	1978	108	10,568	1,022.0
	Total	1,257	111,913	1,123.2
Anderson County, SC (45007)	1968	924	101,199	913.1
	1969	999	103,611	964.2
	1970	1,047	105,769	989.9
	1971	987	109,107	904.6
	1972	1,000	110,753	902.9
	1973	1,074	114,191	940.5
	1974	1,083	117,288	923.4
	1975	994	119,600	831.1
	1976	1,116	120,431	926.7
	1977	1,095	124,452	879.9
	1978	1,064	127,704	833.2
	Total	11,383	1,254,105	907.7
Bamberg County, SC (45009)	1968	175	16,450	1,063.8
	1969	169	16,171	1,045.1
	1970	164	15,951	1,028.1
	1971	159	15,618	1,018.1
	1972	176	16,028	1,098.1
	1973	183	16,640	1,099.8
	1974	165	16,922	975.1
	1975	170	17,440	974.8
	1976	164	17,702	926.4
	1977	170	17,940	947.6
	1978	160	17,895	894.1
	Total	1,855	184,757	1,004.0
Barnwell County, SC (45011)	1968	159	17,006	935.0
	1969	198	17,099	1,158.0
	1970	179	17,175	1,042.2
	1971	168	17,359	967.8
	1972	178	17,825	998.6
	1973	163	18,418	885.0
	1974	191	18,957	1,007.5
	1975	171	19,737	866.4
	1976	168	19,300	870.5
	1977	172	19,505	881.8
	1978	183	20,080	911.4
	Total	1,930	202,461	953.3
Beaufort County, SC (45013)	1968	269	48,650	552.9
	1969	268	50,457	531.1
	1970	264	51,363	514.0
	1971	305	53,388	571.3
	1972	298	57,262	520.4
	1973	317	56,332	562.7
	1974	302	53,942	559.9
	1975	315	62,062	507.6
	1976	344	65,108	528.4
	1977	339	62,945	538.6
	1978	352	64,375	546.8
	Total	3,373	625,884	538.9
Berkeley County, SC (45015)	1968	325	53,142	611.6
	1969	328	54,756	599.0
	1970	369	56,046	658.4
	1971	315	58,611	537.4
	1972	366	60,897	601.0
	1973	375	63,312	592.3
	1974	406	65,665	618.3
	1975	390	72,167	540.4
	1976	426	79,058	538.8
	1977	442	81,699	541.0
	1978	400	86,667	461.5
	Total	4,142	732,020	565.8
Calhoun County, SC (45017)	1968	99	10,841	913.2
	1969	107	10,800	990.7
	1970	123	10,774	1,141.6
	1971	111	10,744	1,033.1
	1972	116	10,436	1,111.5
	1973	101	10,624	950.7
	1974	102	10,766	947.4
	1975	115	11,435	1,005.7
	1976	127	11,799	1,076.4
	1977	118	11,888	992.6
	1978	108	11,882	908.9
	Total	1,227	121,989	1,005.8
Charleston County, SC (45019)	1968	1,955	244,290	800.3
	1969	1,915	246,579	776.6
	1970	1,722	248,627	692.6
	1971	1,910	252,412	756.7
	1972	1,862	256,911	724.8
	1973	1,950	259,256	752.2
	1974	1,961	270,776	724.2
	1975	1,806	271,800	664.5
	1976	1,792	276,706	647.6
	1977	1,878	276,431	679.4
	1978	1,904	278,511	683.6
	Total	20,655	2,882,299	716.6
Cherokee County, SC (45021)	1968	389	35,437	1,097.7
	1969	333	36,193	920.1
	1970	397	36,815	1,078.4
	1971	372	37,761	985.1
	1972	382	38,253	998.6
	1973	384	38,493	997.6
	1974	376	38,956	965.2
	1975	380	39,271	967.6
	1976	369	39,224	940.8
	1977	378	40,271	938.6
	1978	368	40,427	910.3
	Total	4,128	421,101	980.3
Chester County, SC (45023)	1968	353	29,512	1,196.1
	1969	346	29,719	1,164.2
	1970	364	29,883	1,218.1
	1971	335	30,208	1,109.0
	1972	380	30,220	1,257.4
	1973	355	30,116	1,178.8
	1974	347	30,444	1,139.8
	1975	341	30,223	1,128.3
	1976	303	30,255	1,001.5
	1977	350	30,300	1,155.1
	1978	324	30,450	1,064.0
	Total	3,798	331,330	1,146.3
Chesterfield County, SC (45025)	1968	354	32,896	1,076.1
	1969	374	33,322	1,122.4
	1970	357	33,732	1,058.3
	1971	381	34,430	1,106.6
	1972	342	34,622	987.8
	1973	379	35,099	1,079.8
	1974	350	35,509	985.7
	1975	323	36,225	891.6
	1976	373	37,229	1,001.9
	1977	347	37,333	929.5
	1978	357	37,653	948.1
	Total	3,937	388,050	1,014.6
Clarendon County, SC (45027)	1968	307	25,233	1,216.7
	1969	272	25,388	1,071.4
	1970	287	25,638	1,119.4
	1971	278	25,926	1,072.3
	1972	282	26,208	1,076.0
	1973	282	25,980	1,085.5
	1974	272	25,881	1,051.0
	1975	278	26,388	1,053.5
	1976	217	27,302	794.8
	1977	261	27,176	960.4
	1978	279	27,628	1,009.8
	Total	3,015	288,748	1,044.2
Colleton County, SC (45029)	1968	332	27,739	1,196.9
	1969	309	27,701	1,115.5
	1970	306	27,678	1,105.6
	1971	314	27,771	1,130.7
	1972	332	28,001	1,185.7
	1973	341	28,578	1,193.2
	1974	318	28,812	1,103.7
	1975	312	29,483	1,058.2
	1976	325	30,270	1,073.7
	1977	338	30,646	1,102.9
	1978	313	30,948	1,011.4
	Total	3,540	317,627	1,114.5
Darlington County, SC (45031)	1968	523	53,409	979.2
	1969	474	53,383	887.9
	1970	499	53,519	932.4
	1971	531	53,685	989.1
	1972	518	54,030	958.7
	1973	585	55,795	1,048.5
	1974	558	58,136	959.8
	1975	549	58,826	933.3
	1976	544	59,115	920.2
	1977	555	60,553	916.6
	1978	538	61,521	874.5
	Total	5,874	621,972	944.4
Dillon County, SC (45033)	1968	294	28,629	1,026.9
	1969	281	28,718	978.5
	1970	292	28,821	1,013.2
	1971	259	29,037	892.0
	1972	270	28,721	940.1
	1973	315	29,400	1,071.4
	1974	306	29,847	1,025.2
	1975	285	30,454	935.8
	1976	271	30,414	891.0
	1977	265	30,360	872.9
	1978	280	30,910	905.9
	Total	3,118	325,311	958.5
Dorchester County, SC (45035)	1968	238	29,123	817.2
	1969	235	30,896	760.6
	1970	243	32,295	752.4
	1971	256	34,968	732.1
	1972	294	36,727	800.5
	1973	307	39,831	770.8
	1974	305	41,308	738.4
	1975	296	45,199	654.9
	1976	276	47,019	587.0
	1977	346	49,869	693.8
	1978	336	53,078	633.0
	Total	3,132	440,313	711.3
Edgefield County, SC (45037)	1968	181	15,926	1,136.5
	1969	176	15,774	1,115.8
	1970	149	15,667	951.0
	1971	155	15,481	1,001.2
	1972	176	15,379	1,144.4
	1973	191	15,998	1,193.9
	1974	176	16,249	1,083.1
	1975	180	16,200	1,111.1
	1976	151	16,319	925.3
	1977	172	16,517	1,041.4
