
                        
                      	Year	
                        
                      	
                        
                      	
                        
                      
Bristol County, RI (44001)	1999	511	50,466	1,012.6
	2000	529	50,648	1,044.5
	2001	536	50,942	1,052.2
	2002	504	51,850	972.0
	2003	526	51,658	1,018.2
	2004	515	52,213	986.3
	2005	528	51,667	1,021.9
	2006	499	50,996	978.5
	2007	548	50,914	1,076.3
	2008	518	50,668	1,022.3
	2009	518	50,075	1,034.4
	2010	458	49,875	918.3
	2011	462	49,033	942.2
	2012	488	48,959	996.8
	Total	7,140	709,964	1,005.7
Kent County, RI (44003)	1999	1,597	166,044	961.8
	2000	1,688	167,090	1,010.2
	2001	1,744	168,516	1,034.9
	2002	1,741	169,478	1,027.3
	2003	1,756	170,641	1,029.1
	2004	1,693	170,539	992.7
	2005	1,774	169,815	1,044.7
	2006	1,740	168,522	1,032.5
	2007	1,675	167,515	999.9
	2008	1,703	167,269	1,018.1
	2009	1,672	166,766	1,002.6
	2010	1,729	166,158	1,040.6
	2011	1,695	165,396	1,024.8
	2012	1,677	164,933	1,016.8
	Total	23,884	2,348,682	1,016.9
Newport County, RI (44005)	1999	687	84,840	809.8
	2000	751	85,433	879.1
	2001	770	85,754	897.9
	2002	750	85,953	872.6
	2003	801	85,646	935.2
	2004	804	85,509	940.3
	2005	752	83,962	895.6
	2006	745	85,130	875.1
	2007	766	82,881	924.2
	2008	790	82,505	957.5
	2009	718	82,896	866.1
	2010	746	82,888	900.0
	2011	791	82,323	960.8
	2012	763	82,210	928.1
	Total	10,634	1,177,930	902.8
Providence County, RI (44007)	1999	5,939	616,607	963.2
	2000	6,123	621,602	985.0
	2001	6,031	626,935	962.0
	2002	6,269	632,252	991.5
	2003	6,003	636,149	943.6
	2004	5,786	638,358	906.4
	2005	5,926	635,060	933.1
	2006	5,659	631,691	895.8
	2007	5,669	629,110	901.1
	2008	5,683	627,889	905.1
	2009	5,437	626,304	868.1
	2010	5,583	626,667	890.9
	2011	5,537	627,284	882.7
	2012	5,433	628,215	864.8
	Total	81,078	8,804,123	920.9
Washington County, RI (44009)	1999	974	122,445	795.5
	2000	936	123,546	757.6
	2001	940	124,995	752.0
	2002	982	126,462	776.5
	2003	953	127,248	748.9
	2004	971	127,960	758.8
	2005	1,027	127,412	806.0
	2006	1,047	126,757	826.0
	2007	1,065	126,895	839.3
	2008	1,044	126,672	824.2
	2009	1,050	127,605	822.9
	2010	1,063	126,979	837.1
	2011	1,096	126,314	867.7
	2012	993	125,987	788.2
	Total	14,141	1,767,277	800.2
Total		136,877	14,807,976	924.3
